24.149.64.0 24.149.127.255 US
24.149.128.0 24.149.255.255 US
24.150.0.0 24.150.255.255 CA
24.151.0.0 24.151.255.255 US
24.152.128.0 24.152.191.255 US
24.152.192.0 24.152.255.255 US
24.153.0.0 24.153.31.255 CA
24.153.64.0 24.153.95.255 US
24.153.112.0 24.153.127.255 US
24.153.128.0 24.153.255.255 US
24.154.0.0 24.154.255.255 US
24.155.0.0 24.155.255.255 US
24.156.0.0 24.156.127.255 US
24.156.128.0 24.156.159.255 CA
24.157.0.0 24.157.15.255 US
24.158.0.0 24.158.255.255 US
24.159.0.0 24.159.255.255 US
24.160.0.0 24.170.127.255 US
24.170.128.0 24.170.191.255 US
24.170.192.0 24.170.207.255 US
24.170.208.0 24.170.223.255 US
24.170.224.0 24.170.255.255 US
24.171.0.0 24.171.127.255 US
24.171.128.0 24.171.159.255 US
24.171.160.0 24.171.191.255 US
24.171.192.0 24.171.255.255 PR
24.172.0.0 24.172.255.255 US
24.173.0.0 24.173.255.255 US
24.174.0.0 24.175.255.255 US
24.176.0.0 24.183.255.255 US
24.184.0.0 24.187.255.255 US
24.188.0.0 24.191.255.255 US
24.192.0.0 24.192.255.255 US
24.193.0.0 24.193.255.255 US
24.194.0.0 24.195.255.255 US
24.196.0.0 24.197.255.255 US
24.198.0.0 24.198.255.255 US
24.199.0.0 24.199.63.255 US
24.199.64.0 24.199.127.255 US
24.199.128.0 24.199.255.255 US
24.200.0.0 24.203.255.255 CA
24.204.0.0 24.204.143.255 US
24.205.0.0 24.205.255.255 US
24.206.0.0 24.206.31.255 BS
24.206.32.0 24.206.63.255 US
24.206.64.0 24.206.127.255 US
24.206.128.0 24.206.255.255 US
24.207.0.0 24.207.127.255 CA
24.207.128.0 24.207.255.255 US
24.208.0.0 24.211.255.255 US
24.212.0.0 24.212.127.255 CA
24.213.0.0 24.213.63.255 US
24.213.64.0 24.213.95.255 CA
24.213.96.0 24.213.111.255 US
24.213.128.0 24.213.255.255 US
24.214.0.0 24.214.255.255 US
24.215.0.0 24.215.63.255 CA
24.215.64.0 24.215.127.255 CA
24.215.128.0 24.215.255.255 US
24.216.0.0 24.216.255.255 US
24.217.0.0 24.217.255.255 US
24.218.0.0 24.218.255.255 US
24.219.0.0 24.219.255.255 US
24.220.0.0 24.220.255.255 US
24.221.0.0 24.221.255.255 US
24.222.0.0 24.222.255.255 CA
24.223.0.0 24.223.79.255 US
24.223.96.0 24.223.127.255 US
24.223.128.0 24.223.255.255 US
24.224.0.0 24.224.31.255 US
24.224.32.0 24.224.63.255 US
24.224.64.0 24.224.127.255 US
24.224.128.0 24.224.255.255 CA
24.225.0.0 24.225.31.255 US
24.225.32.0 24.225.95.255 US
24.225.96.0 24.225.111.255 US
24.226.0.0 24.226.127.255 CA
24.226.128.0 24.226.255.255 CA
24.227.0.0 24.227.31.255 PR
24.227.32.0 24.227.255.255 US
24.228.0.0 24.228.255.255 US
24.229.0.0 24.229.255.255 US
24.230.0.0 24.230.31.255 US
24.230.32.0 24.230.191.255 US
24.230.192.0 24.230.255.255 CA
24.231.0.0 24.231.15.255 CA
24.231.16.0 24.231.31.255 US
24.231.32.0 24.231.63.255 BS
24.231.64.0 24.231.95.255 CA
24.231.96.0 24.231.111.255 CA
24.231.128.0 24.231.255.255 US
24.232.0.0 24.232.255.255 AR
24.233.0.0 24.233.31.255 US
24.233.32.0 24.233.63.255 US
24.233.64.0 24.233.95.255 US
24.233.96.0 24.233.127.255 US
24.233.128.0 24.233.159.255 US
24.233.160.0 24.233.191.255 US
24.233.192.0 24.233.255.255 US
24.234.0.0 24.234.255.255 US
24.235.0.0 24.235.31.255 US
24.235.32.0 24.235.63.255 CA
24.235.64.0 24.235.79.255 US
24.235.96.0 24.235.127.255 CA
24.235.128.0 24.235.255.255 CA
24.236.0.0 24.236.31.255 US
24.236.32.0 24.236.63.255 US
24.236.64.0 24.236.127.255 US
24.236.128.0 24.236.255.255 US
24.237.0.0 24.237.255.255 US
24.238.0.0 24.238.31.255 US
24.238.32.0 24.238.95.255 US
24.238.96.0 24.238.127.255 US
24.238.128.0 24.238.255.255 US
24.239.0.0 24.239.15.255 CA
24.239.32.0 24.239.63.255 US
24.239.64.0 24.239.127.255 US
24.239.128.0 24.239.191.255 US
24.239.192.0 24.239.255.255 US
24.240.0.0 24.241.255.255 US
24.242.0.0 24.243.255.255 US
24.244.0.0 24.244.63.255 CA
24.244.64.0 24.244.79.255 CA
24.244.80.0 24.244.95.255 CA
24.244.96.0 24.244.111.255 US
24.244.112.0 24.244.127.255 CA
24.244.128.0 24.244.191.255 BS
24.244.192.0 24.244.255.255 CA
24.245.0.0 24.245.63.255 US
24.245.64.0 24.245.79.255 US
24.245.80.0 24.245.95.255 US
24.245.96.0 24.245.127.255 US
24.245.128.0 24.245.223.255 US
24.245.224.0 24.245.239.255 CA
24.246.128.0 24.246.191.255 US
24.246.192.0 24.246.223.255 US
24.247.0.0 24.247.255.255 US
24.248.0.0 24.255.255.255 US
25.0.0.0 25.255.255.255 GB
26.0.0.0 26.255.255.255 US
27.0.0.0 27.0.0.255 AP
27.0.1.0 27.0.1.255 AP
27.0.4.0 27.0.7.255 MY
27.0.8.0 27.0.11.255 SG
27.0.12.0 27.0.15.255 VN
27.0.16.0 27.0.31.255 JP
27.0.32.0 27.0.47.255 JP
27.0.48.0 27.0.63.255 IN
27.0.64.0 27.0.95.255 AU
27.0.128.0 27.0.255.255 JP
27.1.0.0 27.1.255.255 KR
27.2.0.0 27.3.255.255 VN
27.4.0.0 27.7.255.255 IN
27.8.0.0 27.15.255.255 CN
27.16.0.0 27.31.255.255 CN
27.32.0.0 27.33.255.255 AU
27.34.0.0 27.34.127.255 NP
27.34.128.0 27.34.159.255 JP
27.34.160.0 27.34.167.255 JP
27.34.168.0 27.34.175.255 JP
27.34.176.0 27.34.191.255 SG
27.34.192.0 27.34.223.255 JP
27.34.224.0 27.34.231.255 AU
27.34.240.0 27.34.255.255 IN
27.35.0.0 27.35.255.255 KR
27.36.0.0 27.39.255.255 CN
27.40.0.0 27.47.255.255 CN
27.48.0.0 27.49.255.255 IN
27.50.0.0 27.50.3.255 AP
27.50.4.0 27.50.7.255 IN
27.50.8.0 27.50.11.255 AP
27.50.12.0 27.50.15.255 JP
27.50.16.0 27.50.31.255 ID
27.50.32.0 27.50.39.255 HK
27.50.48.0 27.50.63.255 AU
27.50.64.0 27.50.95.255 AU
27.50.128.0 27.50.255.255 CN
27.51.0.0 27.51.255.255 TW
27.52.0.0 27.53.255.255 TW
27.54.0.0 27.54.63.255 SG
27.54.64.0 27.54.71.255 AU
27.54.80.0 27.54.87.255 AU
27.54.96.0 27.54.111.255 JP
27.54.112.0 27.54.115.255 JP
27.54.116.0 27.54.119.255 MY
27.54.120.0 27.54.123.255 PK
27.54.124.0 27.54.127.255 JP
27.54.128.0 27.54.143.255 AU
27.54.144.0 27.54.151.255 IN
27.54.160.0 27.54.191.255 IN
27.54.192.0 27.54.255.255 CN
27.55.0.0 27.55.255.255 TH
27.56.0.0 27.63.255.255 IN
27.64.0.0 27.79.255.255 VN
27.80.0.0 27.95.255.255 JP
27.96.0.0 27.96.15.255 JP
27.96.16.0 27.96.23.255 JP
27.96.24.0 27.96.31.255 TK
27.96.32.0 27.96.63.255 JP
27.96.64.0 27.96.67.255 NZ
27.96.72.0 27.96.79.255 JP
27.96.80.0 27.96.83.255 JP
27.96.84.0 27.96.87.255 IN
27.96.96.0 27.96.127.255 SG
27.96.128.0 27.96.191.255 KR
27.96.192.0 27.96.223.255 AU
27.97.0.0 27.97.255.255 IN
27.98.0.0 27.98.127.255 JP
27.98.128.0 27.98.191.255 JP
27.128.0.0 27.129.255.255 CN
27.130.0.0 27.130.255.255 TH
27.131.0.0 27.131.7.255 ID
27.131.8.0 27.131.11.255 JP
27.131.12.0 27.131.15.255 BD
27.131.16.0 27.131.31.255 JP
27.131.32.0 27.131.63.255 MY
27.131.64.0 27.131.127.255 AU
27.131.128.0 27.131.191.255 TH
27.131.192.0 27.131.199.255 JP
27.131.200.0 27.131.207.255 JP
27.131.208.0 27.131.215.255 IN
27.131.216.0 27.131.219.255 AU
27.131.220.0 27.131.223.255 CN
27.131.224.0 27.131.239.255 JP
27.131.240.0 27.131.247.255 JP
27.131.248.0 27.131.255.255 ID
27.132.0.0 27.135.255.255 JP
27.136.0.0 27.143.255.255 JP
27.144.0.0 27.144.255.255 CN
27.145.0.0 27.145.255.255 TH
27.146.0.0 27.146.255.255 MY
27.147.0.0 27.147.63.255 TW
27.147.64.0 27.147.127.255 JP
27.147.128.0 27.147.255.255 BD
27.148.0.0 27.151.255.255 CN
27.152.0.0 27.159.255.255 CN
27.160.0.0 27.175.255.255 KR
27.176.0.0 27.183.255.255 KR
27.184.0.0 27.191.255.255 CN
27.192.0.0 27.223.255.255 CN
27.224.0.0 27.227.255.255 CN
27.228.0.0 27.231.255.255 JP
27.232.0.0 27.239.255.255 KR
27.240.0.0 27.247.255.255 TW
27.248.0.0 27.251.255.255 IN
27.252.0.0 27.252.255.255 NZ
27.254.0.0 27.254.255.255 TH
27.255.0.0 27.255.255.255 AP
28.0.0.0 28.255.255.255 US
29.0.0.0 29.255.255.255 US
30.0.0.0 30.255.255.255 US
32.0.0.0 32.255.255.255 US
33.0.0.0 33.255.255.255 US
34.0.0.0 34.255.255.255 US
35.0.0.0 35.255.255.255 US
38.0.0.0 38.255.255.255 US
40.0.0.0 40.255.255.255 US
41.0.0.0 41.31.255.255 ZA
41.32.0.0 41.47.255.255 EG
41.48.0.0 41.55.255.255 ZA
41.56.0.0 41.56.255.255 ZA
41.57.0.0 41.57.255.255 ZA
41.58.0.0 41.58.255.255 NG
41.59.0.0 41.59.255.255 TZ
41.60.0.0 41.60.255.255 ZM
41.64.0.0 41.65.255.255 EG
41.66.0.0 41.66.63.255 CI
41.66.64.0 41.66.127.255 ZA
41.66.128.0 41.66.191.255 ZA
41.66.192.0 41.66.255.255 GH
41.67.0.0 41.67.63.255 SD
41.67.64.0 41.67.127.255 EG
41.67.128.0 41.67.191.255 NG
41.68.0.0 41.69.255.255 EG
41.70.0.0 41.70.127.255 MW
41.72.0.0 41.72.63.255 AO
41.72.64.0 41.72.95.255 EG
41.72.96.0 41.72.127.255 ZM
41.72.128.0 41.72.159.255 ZA
41.72.160.0 41.72.191.255 KE
41.72.192.0 41.72.223.255 KE
41.72.224.0 41.72.255.255 GA
41.73.0.0 41.73.31.255 NG
41.73.32.0 41.73.63.255 ZA
41.73.64.0 41.73.95.255 TZ
41.73.96.0 41.73.127.255 ML
41.73.128.0 41.73.159.255 NG
41.73.160.0 41.73.191.255 TZ
41.73.192.0 41.73.223.255 TZ
41.73.224.0 41.73.255.255 NG
41.74.0.0 41.74.15.255 BJ
41.74.16.0 41.74.31.255 MG
41.74.32.0 41.74.47.255 TD
41.74.48.0 41.74.63.255 BW
41.74.64.0 41.74.79.255 LY
41.74.80.0 41.74.95.255 GH
41.74.96.0 41.74.111.255 ZA
41.74.112.0 41.74.127.255 TZ
41.74.128.0 41.74.143.255 CV
41.75.192.0 41.75.207.255 NG
41.75.208.0 41.75.223.255 TZ
41.75.224.0 41.75.239.255 ZA
41.75.240.0 41.75.255.255 ZM
41.76.0.0 41.76.7.255 MZ
41.76.8.0 41.76.15.255 GM
41.76.16.0 41.76.23.255 LS
41.76.24.0 41.76.31.255 GH
41.76.32.0 41.76.39.255 ZA
41.76.40.0 41.76.47.255 MU
41.76.48.0 41.76.55.255 MW
41.76.56.0 41.76.63.255 ZA
41.76.64.0 41.76.71.255 NG
41.76.72.0 41.76.79.255 NG
41.76.80.0 41.76.87.255 NG
41.76.88.0 41.76.95.255 TZ
41.76.112.0 41.76.119.255 ZA
41.76.120.0 41.76.127.255 GA
41.76.128.0 41.76.135.255 ZA
41.76.136.0 41.76.143.255 CG
41.76.144.0 41.76.151.255 MZ
41.77.224.0 41.77.231.255 TZ
41.77.240.0 41.77.247.255 MZ
41.77.248.0 41.77.255.255 EG
41.78.0.0 41.78.3.255 TZ
41.78.4.0 41.78.7.255 ZA
41.78.8.0 41.78.11.255 NG
41.78.12.0 41.78.15.255 NG
41.78.16.0 41.78.19.255 AO
41.78.20.0 41.78.23.255 EG
41.78.24.0 41.78.27.255 KE
41.78.28.0 41.78.31.255 ZA
41.78.32.0 41.78.35.255 ZA
41.78.36.0 41.78.39.255 ZA
41.78.40.0 41.78.43.255 GH
41.78.48.0 41.78.51.255 BF
41.78.56.0 41.78.59.255 MW
41.78.60.0 41.78.63.255 EG
41.78.64.0 41.78.67.255 TZ
41.78.68.0 41.78.71.255 SL
41.78.72.0 41.78.75.255 SO
41.78.76.0 41.78.79.255 ZW
41.78.80.0 41.78.83.255 NG
41.78.84.0 41.78.87.255 SL
41.78.88.0 41.78.91.255 NG
41.78.92.0 41.78.95.255 BW
41.78.96.0 41.78.99.255 GA
41.78.100.0 41.78.103.255 NG
41.78.104.0 41.78.107.255 CD
41.78.108.0 41.78.111.255 SD
41.78.112.0 41.78.115.255 ZM
41.78.116.0 41.78.119.255 NE
41.78.120.0 41.78.123.255 CF
41.78.124.0 41.78.127.255 GH
41.78.128.0 41.78.131.255 ZA
41.79.228.0 41.79.231.255 KE
41.79.232.0 41.79.235.255 CD
41.79.236.0 41.79.239.255 GN
41.79.240.0 41.79.243.255 ZA
41.79.244.0 41.79.247.255 MZ
41.79.248.0 41.79.251.255 TZ
41.79.252.0 41.79.255.255 KE
41.86.0.0 41.86.31.255 LR
41.86.32.0 41.86.63.255 SC
41.86.64.0 41.86.95.255 ZA
41.88.0.0 41.88.255.255 EG
41.89.0.0 41.89.255.255 KE
41.90.0.0 41.90.255.255 KE
41.91.0.0 41.91.255.255 EG
41.92.0.0 41.92.127.255 MA
41.92.128.0 41.92.255.255 CM
41.93.0.0 41.93.127.255 TZ
41.93.128.0 41.93.255.255 GH
41.94.0.0 41.94.255.255 MZ
41.95.0.0 41.95.255.255 SD
41.96.0.0 41.111.255.255 DZ
41.112.0.0 41.127.255.255 ZA
41.128.0.0 41.131.255.255 EG
41.132.0.0 41.135.255.255 ZA
41.136.0.0 41.136.255.255 MU
41.137.0.0 41.137.255.255 MA
41.138.0.0 41.138.31.255 UG
41.138.32.0 41.138.63.255 NE
41.138.64.0 41.138.71.255 ZA
41.138.72.0 41.138.79.255 BW
41.138.80.0 41.138.87.255 RW
41.138.88.0 41.138.91.255 BJ
41.138.92.0 41.138.95.255 TZ
41.138.96.0 41.138.127.255 BF
41.138.128.0 41.138.159.255 MR
41.138.160.0 41.138.191.255 NG
41.138.192.0 41.138.207.255 TZ
41.138.208.0 41.138.223.255 UG
41.138.224.0 41.138.239.255 MZ
41.138.240.0 41.138.255.255 KE
41.139.0.0 41.139.63.255 GH
41.139.64.0 41.139.127.255 NG
41.139.128.0 41.139.255.255 KE
41.140.0.0 41.143.255.255 MA
41.144.0.0 41.151.255.255 ZA
41.152.0.0 41.153.255.255 EG
41.154.0.0 41.154.255.255 ZA
41.155.0.0 41.155.127.255 NG
41.155.128.0 41.155.255.255 EG
41.156.0.0 41.157.255.255 ZA
41.158.0.0 41.159.255.255 GA
41.160.0.0 41.175.255.255 ZA
41.176.0.0 41.176.255.255 EG
41.177.0.0 41.177.255.255 ZA
41.178.0.0 41.178.255.255 EG
41.179.0.0 41.179.255.255 EG
41.180.0.0 41.180.255.255 ZA
41.181.0.0 41.181.255.255 ZA
41.182.0.0 41.182.255.255 NA
41.183.0.0 41.183.255.255 ZA
41.184.0.0 41.184.255.255 NG
41.185.0.0 41.185.255.255 ZA
41.186.0.0 41.186.255.255 RW
41.187.0.0 41.187.255.255 EG
41.188.0.0 41.188.63.255 MG
41.188.64.0 41.188.127.255 MR
41.188.128.0 41.188.191.255 TZ
41.188.192.0 41.188.255.255 ZA
41.189.0.0 41.189.31.255 NG
41.189.32.0 41.189.63.255 CI
41.189.64.0 41.189.95.255 ZA
41.189.96.0 41.189.127.255 CI
41.189.128.0 41.189.159.255 GH
41.189.160.0 41.189.191.255 EG
41.189.192.0 41.189.223.255 CD
41.189.224.0 41.189.255.255 DJ
41.190.0.0 41.190.31.255 NG
41.190.32.0 41.190.63.255 ZW
41.190.64.0 41.190.67.255 BJ
41.190.68.0 41.190.71.255 GH
41.190.72.0 41.190.75.255 CG
41.190.80.0 41.190.83.255 CD
41.190.84.0 41.190.87.255 NA
41.190.88.0 41.190.91.255 GH
41.190.92.0 41.190.95.255 MW
41.190.96.0 41.190.127.255 NA
41.190.128.0 41.190.159.255 UG
41.190.160.0 41.190.191.255 MZ
41.190.192.0 41.190.223.255 UG
41.190.224.0 41.190.227.255 CM
41.190.228.0 41.190.231.255 NE
41.190.232.0 41.190.235.255 KE
41.190.236.0 41.190.239.255 MG
41.190.240.0 41.190.243.255 NG
41.190.244.0 41.190.247.255 BW
41.190.248.0 41.190.251.255 EG
41.190.252.0 41.190.255.255 KE
41.191.0.0 41.191.63.255 EG
41.191.64.0 41.191.67.255 AO
41.191.68.0 41.191.71.255 CI
41.191.72.0 41.191.75.255 MZ
41.191.76.0 41.191.79.255 UG
41.191.80.0 41.191.83.255 EG
41.191.84.0 41.191.87.255 BJ
41.191.88.0 41.191.91.255 ZA
41.191.92.0 41.191.95.255 TZ
41.191.96.0 41.191.99.255 GH
41.191.100.0 41.191.103.255 CM
41.191.104.0 41.191.107.255 LR
41.191.108.0 41.191.111.255 NG
41.191.112.0 41.191.115.255 KE
41.191.116.0 41.191.119.255 ZM
41.191.120.0 41.191.123.255 SC
41.191.124.0 41.191.127.255 ZA
41.191.128.0 41.191.191.255 ZA
41.191.192.0 41.191.199.255 KE
41.191.200.0 41.191.207.255 LS
41.191.208.0 41.191.215.255 UG
41.191.216.0 41.191.223.255 KE
41.191.224.0 41.191.231.255 KE
41.191.232.0 41.191.239.255 ZW
41.191.240.0 41.191.247.255 GH
41.191.248.0 41.191.251.255 SL
41.191.252.0 41.191.255.255 DZ
41.192.0.0 41.192.255.255 ZA
41.193.0.0 41.193.255.255 ZA
41.194.0.0 41.194.255.255 ZA
41.195.0.0 41.195.255.255 ZA
41.196.0.0 41.196.255.255 EG
41.197.0.0 41.197.255.255 RW
41.198.0.0 41.198.255.255 ZA
41.199.0.0 41.199.255.255 EG
41.200.0.0 41.201.255.255 DZ
41.202.0.0 41.202.31.255 GH
41.202.32.0 41.202.63.255 ZA
41.202.64.0 41.202.95.255 CI
41.202.96.0 41.202.127.255 CI
41.202.128.0 41.202.159.255 CI
41.202.160.0 41.202.191.255 SD
41.202.192.0 41.202.223.255 CM
41.202.224.0 41.202.255.255 UG
41.203.0.0 41.203.31.255 ZA
41.203.32.0 41.203.63.255 ZA
41.203.64.0 41.203.95.255 NG
41.203.96.0 41.203.127.255 NG
41.203.128.0 41.203.159.255 NE
41.203.160.0 41.203.175.255 ZA
41.203.176.0 41.203.191.255 LS
41.203.192.0 41.203.207.255 ML
41.203.208.0 41.203.223.255 KE
41.203.224.0 41.203.239.255 BF
41.203.240.0 41.203.255.255 SC
41.204.0.0 41.204.31.255 SZ
41.204.32.0 41.204.63.255 GH
41.204.64.0 41.204.95.255 CM
41.204.96.0 41.204.127.255 MG
41.204.128.0 41.204.159.255 TZ
41.204.160.0 41.204.191.255 KE
41.204.192.0 41.204.223.255 ZA
41.204.224.0 41.204.255.255 NG
41.205.0.0 41.205.31.255 CM
